DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
NG201800001190,NGGE7AFL,NG,2018.0,1190.0,NG2018DHS,139405.28125,159189.5,181933.125,118.24166870117188,98.43333435058594,132.9583282470703,100.78333282470703,35.38404083251953,30.840730667114258,40.597965240478516,29.64215660095215,0.01717056677891658,0.022471284255003318,0.04389530878800612,27.379635620117188,27.199237060546874,26.81572265625,27.228033447265624,10.366666793823242,9.225000381469727,9.666666984558105,9.691666603088379,1.0,4115.8,4141.5,4259.9,4402.8,4683.7,4662.9,4652.6,0.0,0.0,0.0,0.0,28.383152173913043,1673.5614583333333,5.0,0.0,0.0,0.17480382004236006,0.32702413240896355,22.43411865234375,22.938034057617188,22.920693969726564,23.100146484375,2.2186616727007116,419.953887195122,-1.0,15.273372660484418,18.349954744664632,1.256775233157605,0.4614723205566406,0.470767339070638,0.40423514048258463,0.40900650024414065,0.578503672281901,0.5924721399943034,0.4459274927775065,0.4820844650268555,31.200000762939453,31.0,31.46666717529297,31.30000114440918,25.991666793823242,26.358333587646484,26.616666793823242,26.42500114440918,20.83333396911621,21.775001525878906,21.80000114440918,21.608333587646484,0.007009838857958394,17.488601684570312,18.676832580566405,19.025666809082033,18.972256469726563,3.3416666984558105,3.191666603088379,3.2750000953674316,3.4000000953674316,183987.9873015873,20213.126984126986,119173.59493670886,1616.8181818181818,1522.1818181818182,1824.8181818181818,1335.7272727272727,1357.5454545454545,1461.0,1371.2727272727273,0.02587240369016239,0.0,0.0,0.0,26.149499893188477,22.466999053955078,24.068500518798828,25.64350128173828,24.197999954223633,22.863750457763672,23.862001419067383,26.486000061035156,25.019750595092773,24.545249938964844,23.713748931884766,23.075748443603516,107.09214092140921,13.504065040650406,38.27615397574124,43.48898669137466,49.66088274932615,56.7560015161725,99491.328125,112264.7421875,127201.828125,144078.59375,316.23301998644985,356.8333333333333,404.31080623306235,457.9536331300813,9.045000076293945,9.318333625793457,11.126666069030762,9.324166297912598
NG201800001191,NGGE7AFL,NG,2018.0,1191.0,NG2018DHS,87882.109375,100354.21875,114691.96875,120.83333587646484,99.55833435058594,133.875,103.1500015258789,35.36585235595703,30.32233428955078,39.66666793823242,29.75480842590332,0.01513312436357329,0.018306179891658735,0.025056401385536678,27.270907592773437,26.863418579101562,26.516842651367188,26.8930908203125,10.441666603088379,9.391667366027832,9.783333778381348,9.841667175292969,1.0,4051.1,4065.8,4208.5,4321.3,4560.9,4620.0,4620.8,0.0,0.0,0.0,0.0,26.59891598915989,1673.5615234375,5.0,0.0,0.0,0.1892306046204931,0.3304891687173619,22.548908996582032,22.865292358398438,22.764004516601563,22.855462646484376,2.0670996358401084,257.58972730352303,-1.0,9.97487931910569,71.14171006944444,0.8004120617378049,0.4681229591369629,0.48864875520978657,0.4348852293831961,0.42001731055123465,0.5904590061732701,0.6243935993739537,0.4988291263580322,0.5000736372811454,31.108333587646484,30.983333587646484,31.433334350585938,31.241666793823242,25.866666793823242,26.266666412353516,26.525001525878906,26.291667938232422,20.666667938232422,21.59166717529297,21.650001525878906,21.399999618530273,0.0009073234021583444,17.82690887451172,18.867166137695314,19.011166381835938,18.81783447265625,3.4166667461395264,3.2833333015441895,3.375,3.4666666984558105,199550.83911671923,9043.5,108657.8193548387,1649.5833333333333,1608.1666666666667,1851.25,1354.8333333333333,1384.3333333333333,1553.75,1463.5833333333333,0.06455959537164951,0.0,0.0,0.0,26.121999740600586,22.332000732421875,23.74250030517578,25.40774917602539,23.910499572753906,22.653249740600586,23.621749877929688,26.3435001373291,24.824249267578125,24.2814998626709,23.515501022338867,22.91025161743164,201.8970189701897,15.289972899728998,24.73462975543478,28.103236986243207,32.09160846212636,36.676582668138586,46979.03125,53010.3984375,60063.4140625,68032.59375,149.32429285230353,168.49517276422765,190.9133638211382,216.24366954607046,8.859166145324707,9.015832901000977,10.692500114440918,9.011666297912598
NG201800001192,NGGE7AFL,NG,2018.0,1192.0,NG2018DHS,96658.328125,110375.9453125,126145.5078125,120.83333587646484,99.55833435058594,133.875,103.1500015258789,35.36585235595703,30.32233428955078,39.66666793823242,29.75480842590332,0.016567306396679374,0.020199117569115976,0.02811750284018227,27.247777303059895,26.864908854166668,26.560565524631077,26.839697943793404,10.441666603088379,9.391667366027832,9.783333778381348,9.841667175292969,1.0,4074.777777777778,4094.3333333333335,4232.555555555556,4338.222222222223,4583.222222222223,4633.222222222223,4629.444444444444,0.0,0.0,0.0,0.0,26.002702702702702,1673.5615985576924,5.0,0.0,0.0,0.18957914826146421,0.3336983940165541,22.51919216579861,22.86800977918837,22.763431125217014,22.818644205729168,1.9175283071157094,245.09512246621622,-1.0,9.986135451858107,64.66081081081082,0.8160883723078547,0.4657115340232849,0.4842571020126343,0.4295434355735779,0.4162825047969818,0.5868997573852539,0.6173785328865051,0.48977744579315186,0.49436232447624207,31.108333587646484,30.983333587646484,31.433334350585938,31.241666793823242,25.866666793823242,26.266666412353516,26.525001525878906,26.291667938232422,20.666667938232422,21.59166717529297,21.650001525878906,21.399999618530273,0.0009097723182235492,17.790607028537327,18.871112399631077,18.966296725802952,18.797592163085938,3.4166667461395264,3.2833333015441895,3.375,3.4666666984558105,197146.82278481012,11194.036977491962,110174.23343848581,1658.7777777777778,1613.111111111111,1868.3333333333333,1360.0,1396.111111111111,1551.7777777777778,1465.6666666666667,0.06883292842555691,0.0,0.0,0.0,26.15825080871582,22.41499900817871,23.859500885009766,25.470748901367188,23.992000579833984,22.752750396728516,23.72825050354004,26.39875030517578,24.920000076293945,24.392749786376953,23.60875129699707,23.007999420166016,206.52702702702703,14.413513513513514,26.4001668842655,29.995606784871967,34.25254011539757,39.14625010528976,47107.23828125,53155.0625,60227.3203125,68218.25,149.32430320945946,168.49516469594596,190.91338682432433,216.24366554054055,8.859166145324707,9.015832901000977,10.692500114440918,9.011666297912598
NG201800001193,NGGE7AFL,NG,2018.0,1193.0,NG2018DHS,291361.625,332711.28125,380246.1875,118.24166870117188,98.43333435058594,132.9583282470703,100.78333282470703,35.38404083251953,30.840730667114258,40.597965240478516,29.64215660095215,0.05750788314433038,0.07164628596245488,0.1992899737780607,28.055419921875,27.957699584960938,27.490664672851562,28.251129150390625,10.366666793823242,9.225000381469727,9.666666984558105,9.691666603088379,1.0,3786.3,3759.6,3839.3,4132.8,4362.4,4313.3,4341.1,0.0,0.0,0.0,0.0,30.45308310991957,1673.5615234375,5.0,0.0,0.0,0.1745281441372989,0.30365013899051974,23.318801879882812,23.656683349609374,23.55433349609375,23.928488159179686,2.0043856950611594,1068.2351709115283,-1.0,13.587903715650134,19.97950004189008,0.9678989441081602,0.44320547580718994,0.4539954662322998,0.3790563642978668,0.3846599757671356,0.5478718876838684,0.5647916793823242,0.41078245639801025,0.442737877368927,31.200000762939453,31.0,31.46666717529297,31.30000114440918,25.991666793823242,26.358333587646484,26.616666793823242,26.42500114440918,20.83333396911621,21.775001525878906,21.80000114440918,21.608333587646484,0.3256022960773749,18.582180786132813,19.355667114257812,19.617999267578124,19.605848693847655,3.3416666984558105,3.191666603088379,3.2750000953674316,3.4000000953674316,161204.99047619046,5525.634126984127,143063.2715654952,1470.4,1419.9,1704.3,1212.9,1239.0,1332.2,1281.3,0.22734534133215692,0.0,0.0,1.0,26.734249114990234,23.191999435424805,24.830249786376953,26.40850067138672,24.922748565673828,23.499500274658203,24.51824951171875,27.12799835205078,25.659500122070312,25.280250549316406,24.429500579833984,23.789749145507812,94.2171581769437,15.914209115281501,79.75300279913101,90.61456592580214,103.47445270721926,118.2580005013369,243364.875,274608.625,311146.8125,352428.9375,765.2117124664879,863.4514075067024,978.3382205093834,1108.1414209115283,9.045000076293945,9.318333625793457,11.126666069030762,9.324166297912598
NG201800001194,NGGE7AFL,NG,2018.0,1194.0,NG2018DHS,170039.3125,194171.0625,221912.5625,118.24166870117188,98.43333435058594,132.9583282470703,100.78333282470703,35.38404083251953,30.840730667114258,40.597965240478516,29.64215660095215,0.019016359722803508,0.023438832116505458,0.04247334798177083,27.554730224609376,27.469000244140624,26.83167724609375,27.4204833984375,10.366666793823242,9.225000381469727,9.666666984558105,9.691666603088379,1.0,4094.1,4129.9,4263.6,4358.1,4672.1,4661.3,4658.1,0.0,0.0,0.0,0.0,29.66846361185984,1673.5615234375,5.0,0.0,0.0,0.1667752624520436,0.32145255380518034,22.40548095703125,23.019334411621095,22.878756713867187,23.178620910644533,2.1774194928192387,509.33094676549865,-1.0,12.044627063679245,11.642512318901618,1.0354434113618176,0.4704250267573765,0.4808118002755301,0.4150998592376709,0.42272976466587614,0.5967273712158203,0.6109764916556222,0.4634080614362444,0.5047845840454102,31.200000762939453,31.0,31.46666717529297,31.30000114440918,25.991666793823242,26.358333587646484,26.616666793823242,26.42500114440918,20.83333396911621,21.775001525878906,21.80000114440918,21.608333587646484,0.012049959484575573,17.256236267089843,18.56966552734375,18.92583312988281,18.93675842285156,3.3416666984558105,3.191666603088379,3.2750000953674316,3.4000000953674316,179836.90158730157,15259.23717948718,123610.53164556962,1613.0,1470.9166666666667,1812.0833333333333,1339.25,1363.1666666666667,1436.6666666666667,1352.8333333333333,0.03103120500508023,0.0,0.0,0.0,26.183334350585938,22.534334818522137,24.179667154947918,25.722666422526043,24.277333577473957,22.946334838867188,23.967666625976562,26.563334147135418,25.11566670735677,24.649998982747395,23.809000651041668,23.174001057942707,67.46091644204851,11.501347708894878,45.70804166666667,51.93302083333333,59.30328125,67.77602604166667,138115.296875,155847.40625,176583.375,200012.203125,436.6431940700809,492.70224056603774,558.2576650943396,632.3265667115903,9.045000076293945,9.318333625793457,11.126666069030762,9.324166297912598
NG201800001195,NGGE7AFL,NG,2018.0,1195.0,NG2018DHS,247560.640625,282694.09375,323083.0,118.24166870117188,98.43333435058594,132.9583282470703,100.78333282470703,35.38404083251953,30.840730667114258,40.597965240478516,29.64215660095215,0.022967539416248774,0.02502776878823038,0.03847434973026779,27.556867811414932,27.262129041883682,26.875596788194443,27.520524766710068,10.366666793823242,9.225000381469727,9.666666984558105,9.691666603088379,1.0,4152.777777777777,4184.777777777777,4273.555555555556,4309.666666666667,4550.111111111111,4598.111111111111,4648.111111111111,0.0,0.0,0.0,0.0,33.47849462365591,1673.5614583333333,5.0,0.0,0.0,0.14379785445428234,0.3053549954409754,22.260201348198784,23.074676513671875,22.930760701497395,23.190633138020832,1.8802916824176747,1099.5606518817203,-1.0,15.439518754200268,15.125443653393818,1.4498819330687165,0.467992369333903,0.47815071741739906,0.4183909098307292,0.4261054356892904,0.5931643803914388,0.604873530069987,0.4701191584269206,0.5087055206298828,31.200000762939453,31.0,31.46666717529297,31.30000114440918,25.991666793823242,26.358333587646484,26.616666793823242,26.42500114440918,20.83333396911621,21.775001525878906,21.80000114440918,21.608333587646484,0.011599409990742108,16.96353488498264,18.887222290039062,18.985924614800346,18.860741509331596,3.3416666984558105,3.191666603088379,3.2750000953674316,3.4000000953674316,183508.99363057324,11299.817092651758,121199.23809523809,1628.4444444444443,1489.5555555555557,1838.3333333333333,1376.888888888889,1387.111111111111,1492.5555555555557,1348.6666666666667,0.36896387736002606,0.0,0.0,0.0,26.274250030517578,22.621999740600586,24.23674964904785,25.732250213623047,24.27050018310547,23.024749755859375,24.097749710083008,26.63599967956543,25.26650047302246,24.73150062561035,23.917499542236328,23.320999145507812,83.71774193548387,8.844086021505376,68.40035912298387,77.71579931115592,88.74512768817205,101.42426915322581,191012.59375,215570.65625,244293.09375,276751.625,602.3799143145161,679.8264448924731,770.405997983871,872.7676411290323,9.045000076293945,9.318333625793457,11.126666069030762,9.324166297912598
NG201800001196,NGGE7AFL,NG,2018.0,1196.0,NG2018DHS,156835.015625,179092.828125,204680.046875,112.53334045410156,98.7750015258789,129.63333129882812,97.50833129882812,34.537086486816406,31.77747917175293,40.616188049316406,29.325815200805664,0.011502776176306852,0.012408074300000621,0.017337755033165026,27.4003662109375,26.738949584960938,26.613021850585938,27.149310302734374,10.391666412353516,9.300000190734863,9.641666412353516,9.683333396911621,4.0,4154.1,4164.4,4232.6,4263.0,4661.3,4796.6,4773.0,0.0,0.0,0.0,0.0,29.799457994579946,1724.3615885416666,4.0,0.0,0.0,0.15724288618167104,0.31653786144104373,22.529635620117187,22.81097412109375,23.054254150390626,23.245396423339844,1.0329184596777607,460.25906165311653,-1.0,20.036270431063684,15.893274157350948,3.116657867018123,0.46962996891566683,0.47375641550336567,0.4049302169254848,0.418950012751988,0.597419193812779,0.6010614122663226,0.45148532731192453,0.49545420919145855,31.17500114440918,30.983333587646484,31.441667556762695,31.225000381469727,25.95833396911621,26.30000114440918,26.59166717529297,26.375,20.78333282470703,21.683334350585938,21.80000114440918,21.54166603088379,0.020344415871741718,17.658909606933594,18.882998657226562,19.4954833984375,19.34148406982422,3.258333444595337,3.1083333492279053,3.191666603088379,3.325000047683716,147464.84076433122,7872.25079113924,137673.303514377,1638.4,1521.0,1976.3,1363.4,1319.9,1496.8,1362.5,1.6899526539210705,0.0,0.0,0.0,26.314001083374023,22.911500930786133,24.67675018310547,26.13399887084961,24.698999404907227,23.359500885009766,24.381750106811523,26.86750030517578,25.399497985839844,25.07575035095215,24.243247985839844,23.61400032043457,60.20867208672087,16.308943089430894,44.01018565188172,50.00392725134409,57.10041792674731,65.25843203965054,118388.703125,133827.203125,151906.53125,172372.5,376.1194105691057,425.16734417344173,482.6050135501355,547.6251270325204,9.53083324432373,9.727499961853027,11.514166831970215,9.640000343322754
NG201800001197,NGGE7AFL,NG,2018.0,1197.0,NG2018DHS,27796.41015625,31741.236328125,36276.1484375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.6529604104849008,0.7324775549081656,0.7369813185471755,28.380908966064453,27.75666618347168,28.325000762939453,28.280000686645508,-9999,-9999,-9999,-9999,7.0,2189,2189,2496,2729,2968,3372,3377,-9999,-9999,-9999,-9999,57.07692307692308,1482.868408203125,-9999,-9999,0.0,0.18036879270573736,0.3947637592214301,24.649999618530273,24.9375,25.41583251953125,25.27916717529297,3.9267971332256613,1920.2037259615386,-1.0,16.50690166766827,7.445431049053486,6.09916745699369,0.12234710156917572,0.21524210274219513,0.16375070810317993,0.14839331805706024,0.08182530105113983,0.18617145717144012,0.11962560564279556,0.10437711328268051,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.9654571533203125,20.919090270996094,22.11833381652832,22.50666618347168,22.27833366394043,-9999,-9999,-9999,-9999,3448.263221153846,39432.83928571428,2297.6932091346152,1352,1359,1541,1152,1375,1782,1277,0.0,2.0,2.0,3.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,91.61538461538461,0.07692307692307693,235.99664306640625,268.13702392578125,306.1906433105469,349.9365234375,4975.4873046875,5666.5380859375,6480.25927734375,7408.41015625,453.7077073317308,516.7236328125,590.92578125,675.5625,-9999,-9999,-9999,-9999
NG201800001198,NGGE7AFL,NG,2018.0,1198.0,NG2018DHS,130806.34375,149370.1875,170710.90625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.9351133199838492,0.9981506054217999,0.9968473727886493,29.447999954223633,29.959999084472656,29.97833251953125,30.960908889770508,-9999,-9999,-9999,-9999,7.0,3018.0,3033.0,3042.0,3073.0,3165.0,3216.0,3152.0,-9999,-9999,-9999,-9999,68.86666666666666,1884.39013671875,-807,0.34991368651390076,0.0,0.10088720307432791,0.20442536329808655,24.875364303588867,25.985000610351562,26.286666870117188,26.45962142944336,0.43735129038492837,40.64388834635417,-1.0,0.0,2.6196812947591144,1.0043256123860678,0.04471256583929062,0.11452213674783707,0.1109146773815155,0.09393490850925446,0.023935062810778618,0.07513120025396347,0.06842713057994843,0.058326754719018936,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.482511901855469,20.30272674560547,22.010000228881836,22.594999313354492,21.95833396911621,-9999,-9999,-9999,-9999,9264.595703125,28635.79326923077,8620.918870192309,1251.0,1514.0,1524.0,1223.0,1322.0,1689.0,1169.0,0.018023075660069783,3.0,3.0,3.0,28.52400016784668,25.354000091552734,27.562999725341797,28.58300018310547,27.53700065612793,25.674999237060547,26.33799934387207,28.895000457763672,27.65999984741211,27.597999572753906,26.54199981689453,25.93899917602539,44.8,0.0,995.4559151785714,1131.027064732143,1291.5408761160713,1476.065150669643,41190.0625,46910.93359375,53647.53125,61331.20703125,3211.5348958333334,3657.5833333333335,4182.827083333334,4781.913020833334,-9999,-9999,-9999,-9999
NG201800001199,NGGE7AFL,NG,2018.0,1199.0,NG2018DHS,38908.8125,44430.6953125,50778.5703125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.19778855641682944,0.24171368281046549,0.259000301361084,27.68400001525879,27.488182067871094,27.40999984741211,27.39666748046875,-9999,-9999,-9999,-9999,7,2332.0,2349.0,2364.0,2657.0,2918.0,2832.0,2874.0,-9999,-9999,-9999,-9999,46.214285714285715,1884.39013671875,-807,0.34991368651390076,0.0,0.1641523854466158,0.33483397128401093,24.57699966430664,24.93575668334961,25.22083282470703,24.940000534057617,3.283034188406808,237.19841657366072,-1.0,13.7789306640625,19.758091517857142,4.993137359619141,0.05761000141501427,0.1389576941728592,0.13340872526168823,0.11252055317163467,0.031650442630052567,0.09736046195030212,0.08757534623146057,0.07372745871543884,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.4141050974527996,21.469999313354492,22.383333206176758,23.031665802001953,22.483333587646484,-9999,-9999,-9999,-9999,4645.805752840909,32990.4375,4159.568638392857,1427,1672,1713,1327,1451,1893,1332,0.02302068897656032,1.0,3.0,3.0,28.52400016784668,25.354000091552734,27.562999725341797,28.58300018310547,27.53700065612793,25.674999237060547,26.33799934387207,28.895000457763672,27.65999984741211,27.597999572753906,26.54199981689453,25.93899917602539,52.642857142857146,3.357142857142857,72.5383056640625,82.41729329427083,94.1138427734375,107.560009765625,37008.296875,42148.359375,48201.02734375,55104.62890625,3211.534598214286,3657.583426339286,4182.827008928572,4781.912946428572,-9999,-9999,-9999,-9999
NG201800001200,NGGE7AFL,NG,2018.0,1200.0,NG2018DHS,40916.0625,46722.8125,53398.1640625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.40049123764038086,0.43990429964932526,0.4825164621526545,29.016000747680664,28.380908966064453,28.371665954589844,28.573333740234375,-9999,-9999,-9999,-9999,7,2299,2328,2365,2453,2636,2542,2555,-9999,-9999,-9999,-9999,49.785714285714285,1884.39013671875,-807,0.34991368651390076,0.0,0.1641523854466158,0.33483397128401093,25.118453979492188,25.581287384033203,25.81916618347168,25.59083366394043,2.734909875052316,161.8427734375,-1.0,14.30611092703683,15.381853376116071,3.262816837855748,0.05761000141501427,0.1389576941728592,0.13340872526168823,0.11252055317163467,0.031650442630052567,0.09736046195030212,0.08757534623146057,0.07372745871543884,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.586427591614804,21.220909118652344,22.781665802001953,23.266666412353516,22.608333587646484,-9999,-9999,-9999,-9999,4931.080078125,29700.909090909092,4226.6484375,1448,1749,1714,1315,1445,1843,1304,0.026213267019816806,1.0,3.0,3.0,28.52400016784668,25.354000091552734,27.562999725341797,28.58300018310547,27.53700065612793,25.674999237060547,26.33799934387207,28.895000457763672,27.65999984741211,27.597999572753906,26.54199981689453,25.93899917602539,48.642857142857146,3.2857142857142856,251.48603515625,285.73590494791665,326.28717447916665,372.9042643229167,24209.794921875,27572.240234375,31531.7578125,36047.8671875,2273.5344587053573,2589.300223214286,2961.1375558035716,3385.2438616071427,-9999,-9999,-9999,-9999
NG201800001201,NGGE7AFL,NG,2018.0,1201.0,NG2018DHS,87795.890625,100255.765625,114579.4453125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8284333546956381,0.8764197031656901,0.9154955546061198,29.016000747680664,28.380908966064453,28.371665954589844,28.573333740234375,-9999,-9999,-9999,-9999,7.0,2299.0,2328.0,2365.0,2453.0,2636.0,2542.0,2555.0,-9999,-9999,-9999,-9999,57.86666666666667,1884.39013671875,-807,0.34991368651390076,0.0,0.1554873863358593,0.3151031005548955,25.118453979492188,25.581287384033203,25.81916618347168,25.59083366394043,1.1629971822102865,65.54325764973959,-1.0,5.906492106119791,5.128114827473959,1.0316088358561197,0.052083540707826614,0.1315574198961258,0.13099704682826996,0.10882623493671417,0.028255464509129524,0.09067466109991074,0.08542567491531372,0.07127954065799713,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.8259096781412762,21.220909118652344,22.781665802001953,23.266666412353516,22.608333587646484,-9999,-9999,-9999,-9999,5542.383522727273,27437.73798076923,4965.5862379807695,1341,1601,1604,1223,1328,1694,1169,0.021737601359685263,3.0,3.0,3.0,28.52400016784668,25.354000091552734,27.562999725341797,28.58300018310547,27.53700065612793,25.674999237060547,26.33799934387207,28.895000457763672,27.65999984741211,27.597999572753906,26.54199981689453,25.93899917602539,47.733333333333334,0.0,482.78173828125,548.5317731584821,626.3786272321429,715.8702566964286,23659.591796875,26945.583984375,30815.138671875,35228.5859375,1850.1302083333333,2107.087890625,2409.679166666667,2754.801302083333,-9999,-9999,-9999,-9999
NG201800001202,NGGE7AFL,NG,2018.0,1202.0,NG2018DHS,71180.1328125,81281.921875,92894.7734375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8841025612571023,0.9168753190474077,0.9288324009288441,28.554000854492188,29.180908203125,28.485000610351562,29.38800048828125,-9999,-9999,-9999,-9999,7,2124,2136,2200,2403,2623,2483,2593,-9999,-9999,-9999,-9999,56.642857142857146,1884.39013671875,-807,0.0,0.0,0.1106804388257778,0.21955187561438394,24.73472785949707,25.8979549407959,25.827499389648438,25.980667114257812,1.8063313620431083,92.02408272879464,-1.0,9.575278145926339,5.491908482142857,1.5696541922433036,0.04062853008508682,0.11187618225812912,0.11537618190050125,0.09651020169258118,0.021525409072637558,0.07340085506439209,0.07217666506767273,0.061649829149246216,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.804449362832992,20.915454864501953,22.614999771118164,23.170000076293945,22.573333740234375,-9999,-9999,-9999,-9999,5034.532451923077,25885.74278846154,4645.827414772727,1434,1728,1742,1311,1458,1796,1283,0.01606528673853193,3.0,3.0,3.0,28.649999618530273,25.51099967956543,27.600000381469727,28.625,27.60300064086914,25.826000213623047,26.476999282836914,28.966999053955078,27.742000579833984,27.67799949645996,26.69099998474121,26.06800079345703,51.0,0.0,508.30498046875,577.5309895833333,659.493359375,753.7161458333334,22111.5859375,25182.58203125,28798.958984375,32923.64453125,1847.01171875,2103.5362723214284,2405.617745535714,2750.1579241071427,-9999,-9999,-9999,-9999
NG201800001203,NGGE7AFL,NG,2018.0,1203.0,NG2018DHS,146170.84375,166915.203125,190762.609375,97.38333129882812,102.85833740234375,131.31666564941406,96.16666412353516,29.735368728637695,33.359458923339844,41.468421936035156,28.850000381469727,0.8196056072528546,0.9968160482553335,0.9980269211989182,32.70333480834961,32.70500183105469,33.332000732421875,34.32500076293945,8.908333778381348,7.75,7.9166669845581055,8.208333015441895,7.0,2380,2408,2333,2543,2503,2050,2053,0.0,0.0,0.0,0.0,80.14285714285714,1884.39013671875,-807,0.23328439891338348,0.0,0.12356210095676412,0.24930445869840145,26.75575828552246,27.20833396911621,27.801834106445312,28.14583396911621,0.0,0.0,-1.0,0.0,0.0,0.0,0.09136175364255905,0.18280166387557983,0.174131378531456,0.1424698382616043,0.05437343567609787,0.1439889371395111,0.1281411349773407,0.1015697717666626,31.83333396911621,31.508333206176758,31.950000762939453,31.916667938232422,27.366666793823242,27.608333587646484,27.95833396911621,27.774999618530273,22.92500114440918,23.758333206176758,24.03333282470703,23.70833396911621,10.038741048177084,20.808181762695312,21.711666107177734,22.27166748046875,21.96666717529297,3.2750000953674316,3.0833334922790527,3.1666667461395264,3.3333332538604736,19931.185096153848,15696.951704545454,18116.44591346154,1319.0,1398.0,1583.0,1255.0,1336.0,1614.0,1181.0,0.025086432695388794,3.0,3.0,3.0,28.836000442504883,25.676000595092773,27.743999481201172,28.921998977661133,27.89699935913086,25.864999771118164,26.57900047302246,29.19700050354004,27.87299919128418,27.812000274658203,26.767000198364258,26.25899887084961,7.928571428571429,0.0,1117.797154017857,1270.0298549107142,1450.2706473214287,1657.472935267857,97186.53125,110684.6875,126579.484375,144708.765625,8121.666294642857,9249.677455357143,10577.970982142857,12092.995535714286,8.216666221618652,8.609999656677246,11.00583267211914,9.566666603088379
