DHSID,DHSYEAR,DHSCLUST,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
KE202200001312,2022,1312,714.5603638,813.0808716,927.6115723,1059.225952,1244.165894,26.07936668,13.97354984,37.60782623,36.58742905,41.22592163,29.67310524,29.01366806,28.4432869,29.28541565,27.17635345,14.69949436,14.61587048,14.24911785,13.87000942,13.73862839,NA,1492.663086,0.372968882,0.385174721,0.413647562,0.399779677,0.437792659,0,0,0,0,0,29.54154778,13,0,0.024243398,0.123926014,0.296859503,0.687633753,0.517700911,22.81989288,22.65045166,22.44971085,22.95827484,21.9519043,238.4347076,897.8760376,29.94339561,0.989561498,7.62447691,0.465739071,0.332152426,0.274814814,0.181565031,0.274986953,0.476020187,0.304287672,0.238606751,0.130403727,0.268640757,29.72910881,30.21859169,29.98399925,29.58952522,29.4154377,22.35393524,22.8838253,22.83310318,22.6284008,22.5143528,15.0296154,15.60272026,15.7348814,15.71951771,15.67680836,0.006444524,15.96667957,16.28723335,16.4561348,16.63113403,16.72745323,4.30820322,4.533926487,4.384621143,4.165871143,4.213122368,112.3552094,63.35504913,164.8960724,152.4185181,173.6898499,1511.875977,1544.709717,2083.311035,2102.229248,2978.27124,21.37410736,21.61437225,21.50235939,20.94475365,20.3856945,19.94021225,19.64782524,19.85978889,20.28535271,21.00335503,20.96806145,20.84587288,7.946289063,2625.116943,3247.632324,3602.969238,3380.630371,3835.01416,17221.80469,19220.53125,21387.79688,23659.4082,25760.15625,800.496521,893.4005127,994.1384277,1099.72644,1197.372559,14.99781799,12.18852425,18.20173836,15.62343025,19.62969208
KE202200001313,2022,1313,872.2890015,992.5563965,1132.368042,1293.034424,1484.318359,26.29580498,13.50005245,37.88447571,36.97945023,41.93190002,29.25962067,28.82243156,28.20798683,28.9844799,26.97076797,14.77886295,14.69882774,14.32391453,13.95117283,13.82317734,NA,1526.049805,0.380393177,0.388989061,0.417865783,0.401473612,0.440852135,0,0,0,0,0,34.51176071,13,0,0.024375007,0.121897303,0.296696484,0.682176948,0.514543474,22.56624985,22.45538139,22.21027756,22.71836853,21.76718712,352.1044922,687.2132568,39.23058319,4.362586975,30.12107849,0.459597468,0.323129147,0.260044485,0.174862713,0.2629776,0.467251599,0.292420089,0.219209015,0.123277195,0.251372516,29.68940926,30.18129349,29.94331551,29.55607605,29.38259506,22.2756958,22.80460167,22.75555611,22.55412292,22.43958473,14.91054726,15.48246574,15.61940098,15.60490513,15.55941868,0.048033647,15.87287903,16.08833313,16.21257019,16.45225716,16.56360626,4.316449642,4.544661522,4.3932724,4.175911427,4.21940136,113.5045166,61.35316849,166.4368134,154.4229279,176.9275208,1513.187988,1549.374023,2129.185059,2125.247559,3002.962158,21.22367096,21.42531967,21.35362625,20.72408676,20.07771111,19.7630558,19.45900154,19.71536827,20.07098579,20.69333267,20.6417923,20.63650322,12.87109375,2740.168701,3567.844238,3854.0354,3561.672852,4012.885254,19421.96875,21676.04297,24120.1875,26682.00586,29051.13477,902.7637329,1007.536621,1121.144287,1240.22168,1350.342529,14.95796871,11.98717022,18.13983536,15.57447529,19.66867638
KE202200001314,2022,1314,664.8909912,756.5632935,863.1329956,985.5988159,1152.291138,25.86209679,14.449296,37.33008957,36.19351959,40.51783371,29.91420364,29.1574192,28.69235992,29.504282,27.43283081,14.62012482,14.53291416,14.17432022,13.78884602,13.65408039,NA,1478.492188,0.371114075,0.385331243,0.41303876,0.401149184,0.441507876,0,0,0,0,0,31.57113075,13,0.046038035,0.023867913,0.126102075,0.2944749,0.693149865,0.519357204,22.89151573,22.82290459,22.67419052,23.16718674,22.17201233,231.0631409,1034.234863,33.22676086,2.110878468,10.21282673,0.478383571,0.352420449,0.297714949,0.194511533,0.293076634,0.494572878,0.330867589,0.26952973,0.144897938,0.294944167,29.76880836,30.25588799,30.024683,29.6229744,29.44827843,22.43217659,22.96305084,22.91064835,22.70267677,22.58912086,15.14868355,15.72297478,15.85036182,15.83412933,15.79419899,0.025772231,15.86882591,16.48839188,16.65601921,16.83009338,16.91119385,4.299956799,4.523191452,4.37596941,4.155830383,4.206843376,111.2059097,65.35692596,163.3553314,150.4141235,170.452179,1496.526001,1534.429565,2038.692261,2099.209961,2943.948975,21.52632332,21.79177475,21.65882683,21.13886833,20.61872101,20.10622978,19.8242321,20.01465034,20.47937012,21.24473763,21.21395493,21.03354645,7.638671875,2318.095947,2964.74292,3251.277832,3106.35498,3612.371338,15116.5166,16870.9082,18773.23633,20767.15234,22611.09375,702.6395264,784.1864014,872.6096191,965.289978,1050.999268,15.03766727,12.38987827,18.26364326,15.67238617,19.59070778
KE202200001315,2022,1315,997.6921997,1135.249756,1295.161133,1478.925415,1679.045654,24.91319656,13.7341547,35.7076416,34.79603195,39.04973221,29.3209343,29.07464027,28.3184948,28.86961937,27.23104095,14.40999699,14.33088875,13.96778107,13.57790852,13.43359375,NA,1534.849609,0.348962754,0.365674764,0.402280092,0.39703694,0.431859672,0,0,0,0,0,49.42775726,13,0,0.020313594,0.121244706,0.295017689,0.691380978,0.503257155,22.91116142,22.88561249,22.5892868,22.97473335,22.03342628,228.9845428,1120.540161,39.61959076,1.695168853,10.91907597,0.443071544,0.340613276,0.301881403,0.20242241,0.295371026,0.443261921,0.315396577,0.275244147,0.154201508,0.298596591,29.81070709,30.30270576,30.06715965,29.66070557,29.48618317,22.58032417,23.11177826,23.05740738,22.84706306,22.738657,15.40070915,15.97181797,16.09937859,16.082798,16.05258942,0.233421952,16.50138855,16.6965847,16.86008072,17.07984924,16.83581161,4.305685997,4.522554874,4.382277489,4.167694092,4.210952282,107.2684097,62.11346817,156.4807892,145.0192261,164.436554,1434.241089,1425.638672,1873.430054,2046.279907,2890.859375,21.65579605,21.92781258,21.77138138,21.24843597,20.7515583,20.20644379,19.94913292,20.09477425,20.58934212,21.33728027,21.30430412,21.17387772,2.182617188,2890.762207,3773.110107,4155.263672,3889.399902,4340.316895,25634.78516,28585.45703,31782.03125,35128.71875,38217.00781,1191.543335,1328.694946,1477.276489,1632.835571,1776.383911,14.99695015,12.22230911,18.18703461,15.77349091,19.45843315
KE202200001316,2022,1316,691.8404541,787.2283936,898.1174927,1025.547119,1182.73938,25.20602798,14.50275517,36.27804184,35.1490097,39.13283539,29.87204552,29.11666679,28.54239464,29.24124908,27.47822952,14.44257832,14.3555994,14.00325489,13.60898495,13.46588612,NA,1461.333984,0.366354555,0.386481762,0.422900528,0.410331786,0.457421631,0,0,0,0,0,39.98303223,13,0.046038035,0.022059245,0.126012608,0.293331921,0.700931549,0.515274167,23.11028481,22.8751049,22.74552155,23.15234375,22.32739449,194.4936523,1196.422607,30.49099159,2.034521341,12.14617634,0.488926262,0.392904341,0.352044046,0.224709541,0.325037241,0.510281324,0.383633047,0.344122261,0.18165566,0.344940364,29.82552147,30.3123703,30.08255196,29.67135429,29.49596405,22.57708359,23.1091156,23.05416679,22.84179688,22.73125076,15.38294315,15.9567709,16.07929802,16.0623703,16.03007889,0.06660419,16.34852219,16.63354111,16.94864655,17.06343651,17.17655945,4.294401169,4.511848927,4.370182514,4.151432514,4.202213764,108.2447968,65.43424225,158.5416718,145.9187622,164.4445343,1442.124146,1467.562134,1926.49939,2079.627686,2891.631348,21.65382195,21.93778038,21.7915287,21.26368141,20.74129486,20.21611214,19.94984436,20.13319588,20.62278938,21.38623047,21.3417244,21.17327309,4.743164063,2448.4729,3065.635986,3565.17627,3254.893555,3653.257324,16158.25488,17935.50586,19850.9668,21843.45703,23659.31445,751.0603638,833.6696777,922.7032471,1015.3172,1099.721069,15.05713558,12.4805727,18.28361893,15.76740932,19.48522186
KE202200001317,2022,1317,902.7661133,1027.235596,1171.932251,1338.212036,1544.959229,25.38733292,14.09174919,36.51828384,35.49378204,39.78342438,29.71954536,29.04864502,28.471632,29.11798668,27.29624748,14.51506138,14.43190098,14.07105064,13.68337727,13.54383755,NA,1479.209961,0.355752826,0.372429162,0.406643748,0.401574999,0.436921537,0,0,0,0,0,40.75363541,13,0.015346012,0.022692138,0.1258481,0.299664676,0.698133588,0.516619265,22.99505615,22.79808998,22.62822914,23.01206589,22.15371323,301.3941345,1489.113037,47.00473785,1.910374522,10.70257092,0.470972538,0.361217201,0.315013945,0.206428021,0.301371336,0.483391821,0.342319936,0.293315232,0.159021571,0.307981312,29.78975677,30.27929688,30.04592133,29.64183998,29.46723175,22.50625038,23.03741455,22.98402786,22.77486992,22.66388893,15.27469635,15.8473959,15.97486973,15.95846367,15.9233942,0.032321937,16.27056885,16.54753494,16.78482628,16.9061451,17.01117706,4.302821159,4.522873402,4.379123211,4.161762238,4.208897591,109.2371597,63.73519897,159.9180603,147.7166748,167.4443665,1461.811646,1480.250366,1955.603394,2058.209717,2941.158447,21.41882324,21.68452454,21.53432655,21.00761795,20.50522041,19.98223114,19.70610809,19.87539864,20.37162018,21.13898849,21.09270477,20.92879677,5.250976563,2890.762207,3773.110107,4155.263672,3889.399902,4340.316895,19627.97461,21905.95898,24376.02734,26965.01758,29359.27539,912.3381958,1018.222412,1133.034912,1253.375122,1364.66394,15.01730919,12.30609322,18.22533798,15.72293854,19.52457047
KE202200001318,2022,1318,703.6501465,800.6663818,913.4484253,1043.053223,1137.895874,25.20065689,13.05141354,36.10868835,35.37944031,40.22610092,29.75405312,29.52513885,28.2890625,28.74701309,26.94166374,14.54118919,14.47018242,14.08936596,13.71315193,13.57630253,NA,1586.526367,0.350316465,0.36344862,0.39931196,0.396063894,0.422042847,0,0,0,0,0,38.76687241,13,0,0.019827768,0.113385789,0.288528025,0.680078685,0.489767611,23.03295898,22.99510384,22.51930428,22.75661469,21.90489578,279.2480164,634.6777344,30.30667114,2.105715752,27.5421524,0.417854518,0.303655714,0.259140551,0.180987149,0.261538744,0.409162402,0.266926289,0.218137637,0.129868031,0.249723449,29.74704933,30.24500847,30.00199699,29.60954857,29.43693542,22.45347214,22.98342133,22.9319458,22.72790909,22.61874962,15.20586014,15.774827,15.91263008,15.89639854,15.86063385,0.075932093,16.31186867,16.46506882,16.74954987,16.76621628,16.86812973,4.322873116,4.545182228,4.400737762,4.188932419,4.225130081,108.9392395,59.32104874,158.9048615,148.2020874,169.9605103,1415.752563,1424.210083,1904.439087,2030.254395,2858.113281,21.51145554,21.75212479,21.62850571,21.05519676,20.52582359,20.063694,19.80496788,19.98319817,20.42556,21.13447571,21.08176613,21.00967407,8.40625,2186.392334,2757.247314,3138.351563,2976.081299,3380.898193,16200.24023,18080.40625,20119.11523,22255.97656,24232.11328,753.0114746,840.4044189,935.166687,1034.491211,1126.344971,14.91734314,11.92710018,18.07771683,15.69352055,19.53785896
KE202200001319,2022,1319,477.5924072,543.4407349,619.9899292,707.9573364,784.8029785,24.65430069,12.82713223,35.22304916,34.5831604,39.37493134,31.75367355,31.10985947,29.50052071,29.67965126,27.8999958,14.42235279,14.3558588,13.97209263,13.59414101,13.45286465,NA,1449.47168,0.327731252,0.347580552,0.396119267,0.385265291,0.416981429,0,0,0,0,0,39.31949234,13,0,0.022016726,0.130764097,0.323660672,0.719539404,0.519898295,24.42801666,24.14197922,23.37486076,23.4998436,22.60803223,149.8744354,774.1173096,29.19145012,2.004368067,31.76066971,0.419178128,0.31203416,0.256760567,0.184797555,0.26019007,0.411482602,0.27447179,0.209042549,0.131934926,0.246481135,29.77586937,30.27686691,30.03133774,29.63628578,29.46410561,22.54236221,23.0728302,23.02013969,22.81480026,22.70833397,15.35351563,15.92100716,16.05924606,16.04214478,16.01124191,0.056006387,17.10235977,17.17409706,17.24920082,17.32003403,17.31607056,4.326085091,4.545442581,4.404470444,4.195442677,4.227994919,106.656601,58.30499268,155.1388855,145.0916748,166.477005,1420.751465,1396.292847,1823.814453,1905.254395,2689.11377,22.06883049,22.34062386,22.20325661,21.6635704,21.17207336,20.61394501,20.36946869,20.51644897,20.9948082,21.71722412,21.70414162,21.65017319,12.46386719,1545.600952,2011.214844,2205.111084,2103.526611,2265.94458,10941.01758,12066.37109,13269.44922,14508.07129,15614.09766,508.5549316,560.8630371,616.7839355,674.3569336,725.7667236,14.89703083,11.89706612,18.04665756,15.75304317,19.47245216
KE202200001320,2022,1320,926.6956177,1054.464355,1202.996338,1373.683838,1547.467529,25.74782181,13.27571964,36.99582672,36.17819977,41.07842255,28.97966003,28.93916702,28.13416672,28.70218849,26.82177353,14.66002655,14.58450508,14.20664024,13.8321619,13.69973946,NA,1557.302734,0.370396018,0.381346375,0.413054675,0.403001577,0.434496671,0,0,0,0,0,38.96560287,13,0,0.022208456,0.11843352,0.293801963,0.682600558,0.504297853,22.49592018,22.50494766,22.24171829,22.5626049,21.7419281,295.7609863,664.0423584,33.73132324,2.173551798,27.63450241,0.468027055,0.345170557,0.287147135,0.196614653,0.280322611,0.479210019,0.321367919,0.255120575,0.147505909,0.276973158,29.71822929,30.21315193,29.97265625,29.58281326,29.40976524,22.36458397,22.89401054,22.84375,22.64101601,22.52916718,15.0582037,15.6286459,15.76601601,15.75065136,15.71002674,0.092985384,16.01218224,16.0707283,16.34927177,16.42301941,16.66208076,4.319661617,4.544921875,4.397005081,4.182422161,4.22226572,111.2218781,60.33710861,162.6708374,151.3125,173.4440155,1459.501953,1487.937988,2018.249512,2073.123535,2959.334473,21.08692169,21.30019569,21.19425011,20.58908653,20.01521111,19.64193153,19.36625099,19.57824326,19.98223495,20.66808319,20.58866692,20.5150013,10.92773438,3799.095215,4975.98291,5586.431641,5325.895508,6082.478027,20261.11133,22612.57422,25162.32031,27834.82422,30306.3125,941.767395,1051.066895,1169.583008,1293.805054,1408.683594,14.9376564,11.9571352,18.10877609,15.63399792,19.60326767
KE202200001321,2022,1321,801.8074951,912.3572388,1040.87207,1188.556396,1302.404419,25.34352875,12.7125845,36.30794525,35.66893005,40.81132889,30.44325638,29.51239586,28.24638939,28.77275467,26.79131508,14.60678577,14.53982925,14.15015888,13.78077316,13.64765644,NA,1545.950195,0.365694255,0.383695215,0.418606192,0.407515466,0.438634813,0,0,0,0,0,41.92255402,13,0.566601276,0.022251118,0.121538624,0.300615817,0.698532939,0.503844738,23.36888123,23.04062653,22.47558975,22.778965,21.83895302,343.5621948,842.7496338,50.7923584,6.372944832,41.83584213,0.411641687,0.294657141,0.24425751,0.173277825,0.249765858,0.400865912,0.255201578,0.199090302,0.121649802,0.233151227,29.7152195,30.21615982,29.96941566,29.58397102,29.41231155,22.39004707,22.91924286,22.8692131,22.66833115,22.55879593,15.10843468,15.67633152,15.81925678,15.80319786,15.76465607,0.143279254,16.29450607,16.56885338,16.70479202,16.78517342,16.88659096,4.331467152,4.556496143,4.409968376,4.199551582,4.232219219,109.7746582,57.92483902,160.1168976,149.7935181,172.7224884,1386.311035,1410.569336,1902.973389,2004.586304,2799.421631,21.52027702,21.74452591,21.63990211,21.06759262,20.49205399,20.0744133,19.83242989,20.01311302,20.41046333,21.10510445,21.04501343,21.00391388,8.868164063,2671.634033,3419.930176,3809.861328,3439.005615,3911.134277,18805.50391,20999.01758,23379.69727,25877.875,28192.81836,874.1080322,976.0658569,1086.723389,1202.842529,1310.44458,14.87754059,11.77949619,18.02305794,15.65353489,19.57757378
KE202200001322,2022,1322,703.6501465,800.6663818,913.4484253,1043.053223,1137.895874,25.20065689,13.05141354,36.10868835,35.37944031,40.22610092,29.75405312,29.52513885,28.2890625,28.74701309,26.94166374,14.54118919,14.47018242,14.08936596,13.71315193,13.57630253,NA,1586.526367,0.350316465,0.36344862,0.39931196,0.396063894,0.422042847,0,0,0,0,0,38.76687241,13,0,0.019827768,0.113385789,0.288528025,0.680078685,0.489767611,23.03295898,22.99510384,22.51930428,22.75661469,21.90489578,279.2480164,634.6777344,30.30667114,2.105715752,27.5421524,0.417854518,0.303655714,0.259140551,0.180987149,0.261538744,0.409162402,0.266926289,0.218137637,0.129868031,0.249723449,29.74704933,30.24500847,30.00199699,29.60954857,29.43693542,22.45347214,22.98342133,22.9319458,22.72790909,22.61874962,15.20586014,15.774827,15.91263008,15.89639854,15.86063385,0.075932093,16.31186867,16.46506882,16.74954987,16.76621628,16.86812973,4.322873116,4.545182228,4.400737762,4.188932419,4.225130081,108.9392395,59.32104874,158.9048615,148.2020874,169.9605103,1415.752563,1424.210083,1904.439087,2030.254395,2858.113281,21.51145554,21.75212479,21.62850571,21.05519676,20.52582359,20.063694,19.80496788,19.98319817,20.42556,21.13447571,21.08176613,21.00967407,8.40625,2186.392334,2757.247314,3138.351563,2976.081299,3380.898193,16200.24023,18080.40625,20119.11523,22255.97656,24232.11328,753.0114746,840.4044189,935.166687,1034.491211,1126.344971,14.91734314,11.92710018,18.07771683,15.69352055,19.53785896
KE202200001323,2022,1323,926.6956177,1054.464355,1202.996338,1373.683838,1547.467529,25.74782181,13.27571964,36.99582672,36.17819977,41.07842255,28.97966003,28.93916702,28.13416672,28.70218849,26.82177353,14.66002655,14.58450508,14.20664024,13.8321619,13.69973946,NA,1557.302734,0.370396018,0.381346375,0.413054675,0.403001577,0.434496671,0,0,0,0,0,38.96560287,13,0,0.022208456,0.11843352,0.293801963,0.682600558,0.504297853,22.49592018,22.50494766,22.24171829,22.5626049,21.7419281,295.7609863,664.0423584,33.73132324,2.173551798,27.63450241,0.468027055,0.345170557,0.287147135,0.196614653,0.280322611,0.479210019,0.321367919,0.255120575,0.147505909,0.276973158,29.71822929,30.21315193,29.97265625,29.58281326,29.40976524,22.36458397,22.89401054,22.84375,22.64101601,22.52916718,15.0582037,15.6286459,15.76601601,15.75065136,15.71002674,0.092985384,16.01218224,16.0707283,16.34927177,16.42301941,16.66208076,4.319661617,4.544921875,4.397005081,4.182422161,4.22226572,111.2218781,60.33710861,162.6708374,151.3125,173.4440155,1459.501953,1487.937988,2018.249512,2073.123535,2959.334473,21.08692169,21.30019569,21.19425011,20.58908653,20.01521111,19.64193153,19.36625099,19.57824326,19.98223495,20.66808319,20.58866692,20.5150013,10.92773438,2759.696289,3515.114746,3765.340088,3445.370117,3907.815918,20261.11133,22612.57422,25162.32031,27834.82422,30306.3125,941.767395,1051.066895,1169.583008,1293.805054,1408.683594,14.9376564,11.9571352,18.10877609,15.63399792,19.60326767
KE202200001324,2022,1324,1080.653809,1229.649658,1402.858276,1601.903198,1787.200928,25.9270153,12.8706665,37.23314285,36.51787949,41.7228508,29.16333389,28.9013195,28.0631237,28.57906342,26.67604446,14.73250866,14.66080761,14.274436,13.90655422,13.77769089,NA,1621.65332,0.37569052,0.388503641,0.420241505,0.40391615,0.439761072,0,0,0,0,0,39.61427307,13,0.477686286,0.021932164,0.114177242,0.284528762,0.677902699,0.493371397,22.41683769,22.47178841,22.05223846,22.46105957,21.56826782,339.8562622,665.1528931,40.98399353,4.964568615,40.76519775,0.444499552,0.321142673,0.258383483,0.178727269,0.258438706,0.445559353,0.289788932,0.21698834,0.127454534,0.245260179,29.68246651,30.18007851,29.93602371,29.55329895,29.38103294,22.29375076,22.82230949,22.77361107,22.57408905,22.46180534,14.94995689,15.5192709,15.66158867,15.64674568,15.60334206,0.235674009,15.67034054,16.04225731,16.04135513,16.34305573,16.46049309,4.328081608,4.55594635,4.405946255,4.192751884,4.228949547,112.214241,58.63806534,164.047226,153.1104279,176.4438324,1451.748047,1499.124268,2049.376953,2095.731445,2938.811768,20.98747063,21.17741585,21.09381676,20.48904037,19.83319283,19.51753426,19.26506233,19.47839546,19.82681656,20.48718071,20.40607452,20.3722477,12.26464844,3799.095215,4975.98291,5586.431641,5325.895508,6082.478027,23875.03906,26645.92773,29650.46484,32799.65625,35711.98047,1109.748291,1238.543335,1378.198853,1524.578125,1659.947388,14.89783001,11.78265572,18.05049515,15.58952713,19.64261627
KE202200001325,2022,1325,978.630188,1113.559448,1270.415649,1450.668823,1622.642944,26.55646706,12.79211521,38.20798111,37.58574677,43.10860062,28.71079445,28.51818275,27.76860046,28.39849472,26.58774567,14.8618927,14.78912067,14.39835072,14.03754425,13.91665268,NA,1609.901367,0.398646474,0.40265128,0.436791897,0.415445298,0.455013633,0.000172164,0,0,0,0,31.58337212,13,0.477686256,0.023400536,0.113839567,0.2840707,0.672248721,0.498187572,21.98252678,22.16754532,21.58189774,22.22320175,21.41687584,508.3993225,693.7630005,55.34165955,7.053854942,51.28331375,0.438522995,0.298487812,0.225840047,0.155685797,0.235235423,0.437519521,0.260125339,0.176273376,0.103973299,0.212883338,29.46927071,29.96385956,29.7205162,29.34645653,29.17437744,22.0152359,22.54117584,22.4963398,22.30114365,22.18576431,14.60737896,15.17473984,15.32216454,15.30891228,15.25772572,0.149191827,15.25425529,15.81690979,15.39519691,16.04790497,16.24600601,4.314742565,4.54451704,4.388860226,4.174074173,4.213353634,114.5843201,58.13398361,167.6894836,156.8856964,181.6317749,1576.88623,1617.303711,2200.299561,2138.259521,3035.091064,20.80613136,20.98690605,20.98655891,20.49499321,19.61989021,19.31389427,19.0356369,19.23737335,19.53822517,20.11339951,20.11315918,20.1667366,16.32226563,3038.392334,3874.091797,4274.154785,4022.077637,4518.300781,20740.57227,23147.68164,25757.76367,28493.51172,31023.48633,964.0544434,1075.940674,1197.261475,1324.42334,1442.020508,14.9173193,11.72224045,18.05790329,15.49191856,19.76763916
KE202200001326,2022,1326,796.5148315,906.3348389,1034.001343,1180.710815,1379.828857,27.09673309,13.18694401,39.08860397,38.2240715,43.55014038,29.1464653,28.65487289,28.016922,28.8936348,26.9769783,14.98395538,14.90276337,14.52298927,14.15811729,14.03776073,NA,1503.222656,0.398047328,0.397931933,0.426682234,0.408777475,0.448938906,0,0,0,0,0,30.01080132,13,0.322727442,0.025609599,0.121407568,0.297262877,0.67667985,0.521574497,22.36721611,22.32590866,21.90218163,22.6298542,21.72841644,242.2053528,920.6499023,24.10574532,12.32924366,24.9525547,0.48351565,0.305367857,0.22860314,0.154281527,0.246812209,0.454296738,0.25009498,0.169657022,0.098463468,0.216051072,29.61695671,30.10791397,29.86924171,29.49195671,29.31847572,22.10115814,22.62844467,22.58240891,22.38560486,22.26782417,14.63300133,15.2051506,15.3462534,15.33384037,15.28071499,0.095784582,15.58796692,15.99694443,15.78744221,16.36607552,16.47985458,4.321310997,4.554846764,4.397902489,4.179152489,4.222410202,117.0934067,60.06451035,171.9078674,159.7442169,183.8865509,1655.400269,1697.93457,2381.488525,2302.332764,3224.791504,21.09540749,21.27450752,21.28203011,20.66323853,19.82197952,19.58067513,19.24416733,19.52545738,19.83441162,20.34689522,20.33951187,20.46969604,13.99316406,2734.153809,3487.64624,3790.258789,3622.026855,4128.566895,18084.51758,20183.36914,22459.20313,24844.60742,27050.5918,840.5982056,938.156311,1043.940796,1154.818359,1257.356079,14.93840885,11.78897572,18.10536766,15.46151257,19.77270317
KE202200001327,2022,1327,671.6298218,764.2312012,871.8809204,995.5880127,1169.760376,26.94617653,12.85931396,38.84228516,38.36188507,44.14741135,28.68340874,28.50343704,27.52454948,28.60590172,26.58912849,14.89244843,14.81874943,14.42404556,14.06914139,13.95681477,NA,1571.000977,0.403204918,0.40589115,0.439679503,0.410490096,0.456375301,0.000577257,0,0,0,0,34.03110504,13,0,0.023772532,0.113571174,0.29015395,0.659557998,0.51046592,21.90172386,22.00532913,21.41578102,22.20086861,21.35102463,601.7888184,706.3302002,56.4545517,6.73366642,52.57048798,0.44985199,0.280281961,0.198184893,0.138924077,0.214989647,0.454107344,0.236803889,0.144396856,0.088671677,0.186985001,29.09357643,29.58307266,29.34157944,28.97504425,28.80342865,21.62252617,22.14487839,22.10455894,21.91375923,21.79548645,14.20112896,14.76432323,14.91753483,14.90590286,14.84661484,0.055451814,15.12003803,15.50722218,15.30701447,15.79583359,16.11292076,4.282682419,4.510373116,4.349045277,4.132638931,4.178515911,115.4019165,58.00030136,168.9268646,158.5358124,184.4706573,1628.021973,1676.605225,2332.374756,2187.185547,3089.19751,20.44741058,20.65501213,20.72450638,20.3473835,19.33166504,18.9329071,18.60869789,18.75287437,19.10591507,19.6919632,19.78504562,19.85659599,21.26367188,2247.447754,2970.125244,3215.291016,3041.230469,3409.950684,15733.59473,17559.60352,19539.58594,21614.89648,23534.11133,731.3234253,816.1993408,908.2321777,1004.696045,1093.904297,14.95698357,11.76537704,18.07868958,15.38997459,19.88070679
